# hoi4-vanilla-facts-v1
salt	Operation Postern v1.19.2.0.a729
version	1.19.2.0
steam_previous_version	1.19.1.0
checksum	ddb150ad2658facfa661e056d8b1d245
rule	common	.txt
rule	common	.lua
rule	events	.txt
rule	history	.txt
rule	map	.txt
rule	map	.map
rule	map	.bmp
rule	map	.csv
file	history/states/1000-East Azerbaijan.txt	e4ae072f34f2afc7c6df675dd2ac3ba3	6056a318
file	history/states/1001-Kurdistan.txt	1982b8293b09ce96b381fa115418859e	5a72c5dc
file	history/states/1002-Yazd.txt	aa821bb603f0d3245c3556e6490d8cba	4fda8fae
file	history/states/1003-South Khorasan.txt	27da3a1933f362531cf9e15556f7b3f5	4eb64d8d
file	history/states/1004-North Khorasan.txt	18538af55b03e57ec3419f93fb458c7e	414ec7bb
file	history/states/1005-Qataghan.txt	5ac4e88fa6db4ac8df47042d20795b34	5c6f889d
file	history/states/1006-Khyber Pass.txt	f5e5541805d72d91f8596371f56fd0f4	5ee56b90
file	history/states/1007-Maymanah.txt	4930ea04142e1ed9044838d21b272624	6796e687
file	history/states/1008-Qandahar.txt	69d76aa01df481717258176a8fbcb704	589d5df6
file	history/states/1009-Farah.txt	45d68e149480470ee702eb50f0c6b621	619d553e
file	history/states/101-Greenland.txt	67107e25c0f90a3bf728578afb1ca6fd	74c3f9e1
file	history/states/1010-Al Anbar.txt	a6fe915e6d87c6aec906a17748501569	57f93b17
file	history/states/1011-Al Basrah.txt	9da09e6e7dbe174a0afcaa562619b716	9ad80216
file	history/states/1012-Kalat.txt	229c2b5c46a2ec396f2929d40ab5a38d	667ab6ac
file	history/states/1013 -Musamdam.txt	8b4199001ce0ad047b5c22668d96021a	516daa62
file	history/states/1014 - Bahrain.txt	14034a35a6b55d679e4d54896d0d782a	559f1b63
file	history/states/1015 - Interior Oman.txt	a836b5d98d6421543c2d4689a21684c4	5c2e658d
file	history/states/1016 - Dhofar.txt	3af2259a0d69447c2493a59a01a3d4f5	5c424ef2
file	history/states/1017 - Trung Bo.txt	19d49502824ca7a6a356d9e65ffd1c7e	654d2650
file	history/states/1018 - South Kyushu.txt	67576123af9bb5a7d3d6467cff9db311	7de3d58b
file	history/states/1019 - South Tohoku.txt	eea19c8a7811975b84e8cf0fe80ad857	95e76de5
file	history/states/102-North-Eastern Slovenia.txt	20a07e35b55b2aadf1c29ca58eb865b3	604034ce
file	history/states/1020 - Sanin.txt	a8ac3e881eede3e042fc244f5a4a5551	5c935dca
file	history/states/1021 - Actual Singapore.txt	8d08791827768a53a7271e977087a87f	a9826b1b
file	history/states/1022 - Interior Borneo.txt	36b9dcea2edeb9749d9deb1839ae17bc	7f872973
file	history/states/1023 - Brunei.txt	043578e3a57bad0e9e8edf64cb5da632	6ef46da9
file	history/states/1024 - Sabah.txt	68b8b088799564f98d82ecaad162c62c	a8b1086e
file	history/states/1025 - Zamboanga.txt	bcb626fece20ca49c891c293090b743d	63e4b339
file	history/states/1026 - North Mindanao.txt	5922e59f468283b87799c3f1c5bbf2e7	5aa590f3
file	history/states/1027 - Bataan.txt	4f8e4ed29b22094be61c9009e1e0506f	97761e98
file	history/states/1028 - Hamgyong.txt	2589e4893af135fec8bc7b712ddd6271	dc690773
file	history/states/1029 - Gangwon.txt	3e49014373cec3a749c662ca281d4ac7	9b07b297
file	history/states/103-Croatia.txt	a94416076c41440a05269df01862b052	943b07c2
file	history/states/1030 - Gyeongsang.txt	f9c4bbe73e6104b72b12217288bbf68e	73cd75c1
file	history/states/1031 - Chungcheong Jeolla.txt	b7aa8d3bb18a886190308ed72a7c3189	93db676f
file	history/states/1032 - Yanan.txt	84af6b89b9636d021828d563071316a1	c6d2f8d8
file	history/states/1033 - Fangchenggang.txt	5b03950db15582b666b11003a50072e9	e2a1280c
file	history/states/1034 - Suzhou.txt	77109b6b778ac373988665937f92e522	7510fca7
file	history/states/1035 - Nanjing.txt	29a22331e0228bb4145153889f2e4eb3	a5f5c0ab
file	history/states/1036 - Wuhan.txt	a45445f5df6e2dbe89897fe5cb4fe4ac	ed22f39c
file	history/states/1037 - Chongqing.txt	a9671598555376fb4a6f6952e3c130a4	fbfc0582
file	history/states/1038 - Jinan.txt	bd763aff01c2abd0d9c50022db028961	d1a7c17f
file	history/states/1039 - Hebei-Chahar.txt	3069d36dfd4e6cbc7ba649394f13a97d	bf2cc564
file	history/states/104-Bosnia.txt	8e4b13d824a99998ae92484556fc3d9e	8ac5c832
file	history/states/1040 - Alxa.txt	c3e4206df66f3f0f2e882068465b7040	bb7854b6
file	history/states/1041 - Chengdu.txt	6d52f9cf2a566736cd881e10bed732a5	f611703b
file	history/states/1042 - Khotan.txt	863b39d1041a1b1efcafed09d56eb94c	c7afaca7
file	history/states/1043 - Pailingmiao.txt	0cfcdfd92b6fefa2cdc8ea7f4111af3c	8767bf41
file	history/states/1044 - Wuwei.txt	eebb8b1c96c27eb8d48ab350de025089	ba693279
file	history/states/1045 - Guyuan.txt	f739294d7bd394b6a68840e87707970f	c7f2d454
file	history/states/1046 - Yulin.txt	c3b62b0773cef2a1954f54e5d1145bfd	6c96cc9c
file	history/states/1047-Bangka-Belitung.txt	2f6ed702d3f387e4085a22bbb198d21e	61529d0d
file	history/states/1048-Padang.txt	e38109f07b65f56b937a79a5b0b007fa	65c11a0f
file	history/states/1049-Medan and Riouw.txt	03c2ec820ec637b0e143993cd9c1513b	9f21d002
file	history/states/105-Montenegro.txt	6e6107a906b0cc265c060dafce19e20d	8d75bed9
file	history/states/1050-Ajteh.txt	0f4d4909542b15daaadab0e1c19e6b22	76d0c335
file	history/states/1051-East Java.txt	4551db0b264edf133c9fbf6a4833b493	d096d181
file	history/states/1052-Bali.txt	ec50990f92bece68645701e784535f35	5ec5df9b
file	history/states/1053-East Nusa Tenggara.txt	e664afba883b3d5d64afdbe48e471117	61501192
file	history/states/1054-Dutch Timor.txt	0551cf1719aff8f4aa9b8e1feb38b82d	5ddb57e5
file	history/states/1055-Eastern Kalimantan.txt	98ed90b4bcb4bb9be7f5052f974ea61d	c56592b9
file	history/states/1056-Manado.txt	4970695300edf9908850257c6cd13cae	834b79bc
file	history/states/1057-Dutch Southern New Guinea.txt	b68f4d5e8d5ece167afff75002f98827	6596bd94
file	history/states/1058-Batavia.txt	e20f7b00e5b2631785de4102a6b7caf7	765e8e54
file	history/states/1059 - Limbang.txt	f6621d5ef98d8838a41804a5d38e37c9	65fa9984
file	history/states/106-Macedonia.txt	08252fa42673d2c3a8113011171748b6	836aa5ba
file	history/states/1060 - Johor.txt	e485100c966ebb0b8431983be0984e29	72c8d1ec
file	history/states/1061 - Perlis Kedah.txt	81aa5a3b3ca8b56e59ec69af0f3c8bf2	64f1b319
file	history/states/1062 - Kelantan.txt	ef3f9c87a067c9edf56ec147ab433a98	8703bc40
file	history/states/1063 - Pahang.txt	d9af41941cb4565e0440891ba4c596a5	5f1cc267
file	history/states/1064 - Perak.txt	3cc3914ed0d9e45d671c78057374c586	653d4e3a
file	history/states/1065 - Penang.txt	9a36b7616ab6cbc5b45f9ea2391e2adc	6081c68e
file	history/states/1066 - Mekong Delta.txt	255748bfe5e0cc22d0735d7e9531f5f3	8470587c
file	history/states/1067 - Battambang.txt	c48020a4b4cc91c5d9f6203b8cf06e35	6c1a24f3
file	history/states/1068 - Bassac.txt	e5429e9e89967012773431bb518123c2	67acef95
file	history/states/1069 - Lan Chang.txt	835f8fd186e849112ed56390831e090c	51ba5a73
file	history/states/107-Kosavo.txt	b0cb7b06338d7a95edbaad658a51e4ba	862f1914
file	history/states/1070 - Bougainville.txt	731c52b21b6a101af484f63dbaecd627	87c23a78
file	history/states/1071 - Vanuatu.txt	0a6094297fa1c9f04708e81bcb227613	736e216c
file	history/states/1072 - American Samoa.txt	d3252dc39c397f295263e32ece592703	583ca63e
file	history/states/1073 - Interior Papua.txt	9aaf63b853163f7d3bbb9aa92810f825	636efa8c
file	history/states/1074 - Central West Australia.txt	b71e53e7d565a48b4a2e5b2ab7c570c8	63a0d367
file	history/states/1075 - West Queensland.txt	b964f9407dd08e810a70f951e1648068	61f0f562
file	history/states/1076 - Bangkok.txt	55a606bb30cdaac5184f13841840644e	728bdaaa
file	history/states/1077 - Central Siam.txt	473621f193812eeab37fae5b3a2aa0ce	69e3a63d
file	history/states/1078 - Eastern Siam.txt	5432f8682f3e8778abd313a060226932	5fe19575
file	history/states/1079-Auckland.txt	5734c6555b8448d66529f9ccd24ce61f	9bdd5ffe
file	history/states/108-Eastern Serbia.txt	60c2910bc001385b9c56f2156c1a5a61	6ab1c570
file	history/states/1080 - Marlborough.txt	48a0568cfe428b3900e89bd5686816ce	606a8ab2
file	history/states/1081 - Otago.txt	f22702c61aac69d33903b8e0567c9be3	6c401fe6
file	history/states/109-Eastern Croatia.txt	72853403b7b11877bb17406e07fe9e85	768a8c4a
file	history/states/11-Kaunas.txt	91413b7a5c296d00f58c31baa4160ec4	711d7928
file	history/states/110-Norway.txt	3d2e61e3fce5ec5f99da4d04f77418be	85edd3c4
file	history/states/111-Uusima.txt	28f02a4440d54c10517f0b05c90d5c48	92bab874
file	history/states/112-Lisbon.txt	62bf7bf029e5d5eda3e6813f57af31ac	8bdcaefd
file	history/states/113-Ireland.txt	492a7cc4ce1df2617b0713a45d451bad	a33216d5
file	history/states/114-Sardinia.txt	d2336d371f8501f985ce5722fe5ca238	91dee3d7
file	history/states/115-Sicily.txt	af5b5f79674d4be09d03807b45a95bed	afdca3f2
file	history/states/116-Malta.txt	258340f3fadae4db8e19b9122ca84026	746d7d5a
file	history/states/117-Napoli.txt	4259c2a7508903753c6047119042cc07	cd4bb937
file	history/states/118-Gibralter.txt	d04582d29a76a4e78d35126288731dae	5af1c5d7
file	history/states/119-Northern Ireland.txt	c15d1089ae6fda316adc08f0427dd58d	a45f8609
file	history/states/12-Latvia.txt	7bc70444169dd7fb1902c57192cd2471	65e6f4a2
file	history/states/120-Scottish Highlands.txt	e7bdad9cce1fa7d449c19bd4705693ed	c0909cf1
file	history/states/121-Scottish Lowlands.txt	ec9e00f95456f4e2252940e160824e69	78f0b0f3
file	history/states/122-Wales.txt	eb48cd4defb64e58f2ce3217ab7107fd	974d8b53
file	history/states/123-Cornwall.txt	637e326c178bae050726db9601913d09	79b4946e
file	history/states/124-Gotland.txt	fb787ed4b675f6b5a649e680e18fc521	54edba13
file	history/states/125-East Anglia.txt	d021cf427e274efbaa397fcb267ba0f3	87f2362a
file	history/states/126-Greater London Area.txt	7f361c02e45791805345a429676cb88e	d4639c8a
file	history/states/127-South-east England.txt	0ab10202a6867f76c07a0754332a133e	dc574e1b
file	history/states/128-West Midlands.txt	618162292b436e529cff9328d3cf20c4	91c67755
file	history/states/129-East Midlands.txt	cf1ec402e4ea67593075a823ee171bcc	a0554cdf
file	history/states/13-Estonia.txt	19d4a55dc884d077adc74a8430c6e6f5	74612d1e
file	history/states/130-Yorkshire.txt	6029870f6fe4fffd269df28a8ba109d4	af2cb643
file	history/states/131-Northern England.txt	4f0a08ce02a086f8f6c0bc7945b3d497	8d1f8467
file	history/states/132-North-west England.txt	595f255c635ee9258dab317006a62d57	adb3f503
file	history/states/133-Strathclyde.txt	80c0af0c749e334f0a2d6f6344d4d0b5	b171ba19
file	history/states/134-Connaught.txt	ce91b9912cfba04a1f0eba2e8a17f8db	6031626e
file	history/states/135-Munster.txt	b5a5f4ff0d15ef19cf1d983f3505aa1e	79e82723
file	history/states/136-Aberdeenshire.txt	4fce4a8e5ee31fd2c087f3fd3c7135e0	7aae6b10
file	history/states/137-Crimea.txt	344af7e2b5f7917ba1416d6ff8e84452	e4c7cf95
file	history/states/138-Skane.txt	5d5012910b174253845848ef503fae54	ae1f9aa8
file	history/states/139-Smaland.txt	42a6d0f175de4fa82d6a74bc251aedd9	76803a52
file	history/states/14-Brittany.txt	f2d96b0b4b34d6f33e92871ba648e238	c781e1cd
file	history/states/140-Vaster Gotland.txt	20b8e1d61ad534ea32e87b498aaf7c6e	923a35b8
file	history/states/141-Sodermanland.txt	6530b7bc76997a6acd3ec46f421d3382	a9dcb53a
file	history/states/142-Vestlandet.txt	99470efcef5e8f9d07d3f41effe245ed	a9ffe421
file	history/states/143-Midt-Noreg.txt	18f3d3cca9d4adbf630b09797dade888	7a4a1190
file	history/states/144-Nord-Noreg.txt	350b8b33384c430299f4285a58bbda73	77a4052b
file	history/states/145-Aland.txt	8b9d5ca656aa25863257f0ae7dfc167f	5bcf0bca
file	history/states/146-Karelia.txt	d00e50f361211bce5c754f455177defa	93115e20
file	history/states/147-Salla.txt	08456d8f26df5e02c2f271d77a7c70ac	5bae2e7a
file	history/states/148-Lappi.txt	f22b9f9d6fda9116e1e89f32ee69f317	ac5ccfc6
file	history/states/149-Vaasa.txt	ded2c2113fa024596f58ee9f14a2a6fb	96110d10
file	history/states/15-Normandy.txt	5e534a5cd7a3debfe22b629b89f32202	aa68ec72
file	history/states/150-Kuopio.txt	04a5e7a57f8f82069f6aeed159f060ab	a253287b
file	history/states/151-Eastern Swiss Alps.txt	ae0cd06922d9436df86ff9328140ab94	602dcb45
file	history/states/152-Upper Austria.txt	204eed2e1facc870fea4a8c9325d571f	97495286
file	history/states/153-Tyrol.txt	7bcd0c080a6ba7bb46caa37cda354791	7a5c91d8
file	history/states/154-Southern plain.txt	e8cf72dee5b480be05363821da118a2d	73a608f8
file	history/states/155-Western Hungary.txt	b6a3324e2ea8b95b683098de14ae4624	aeccc676
file	history/states/156-Calabria.txt	e6c5141450f1c4bb4103d40aee8dd6bb	72018ab4
file	history/states/157-Abruzzo.txt	eeffeba116c91d4931c09ec0f04be0a1	71e1f68e
file	history/states/158-Piedmont.txt	2b48ee180243b50c07eec0c3ff1dad86	e082794a
file	history/states/159-Lombardy.txt	0b54ccdf0905a112e9768fc6dd6ed798	950c2a21
file	history/states/16-Ile de France.txt	773d87720a7d034da3547317cedaad6c	c9ee5f96
file	history/states/160-Veneto.txt	3c616b1cd9ed1d8d43e38a2da2d6ab53	c80abd69
file	history/states/161-Emilia Romagna.txt	e3cc77424ce010d6c2a7ecfb4aa83f43	95adcd54
file	history/states/162-Tuscany.txt	5075e7b8d927d7ae87dfd4cd2dee0607	b66c4559
file	history/states/163-Dalmatia.txt	a1a906f315b0778fe20fed61373fdb01	b6f1c809
file	history/states/164-Dodecanese.txt	b91aa5bdb8785b5db64900ff27ded321	973e60f5
file	history/states/165-Catalonia.txt	dffbab39b64050d75309dd83f7cab513	9b2c255b
file	history/states/166-Western Aragon.txt	199966acaa60e2d1bbb2ee6b4e5965fb	91c322ba
file	history/states/167-Valencia.txt	86bb6d9800effcea5ea00b9feee5fa98	75bb6149
file	history/states/168-Murcia.txt	dfbb263219919e7bc9528a4c237c06d7	6fc9b39c
file	history/states/169-Sevilla.txt	9131240a79a3fa48702bcda2abad47a1	885ed7bd
file	history/states/17-Alcase Lorraine.txt	3959d8987dcbc003cc40ff8c639a1f03	745f1983
file	history/states/170-Extremadura.txt	546a65187674ffb29bb948581a098044	77e289dc
file	history/states/171-Galicia.txt	c45fbd951cff31970291564f3ed539ee	7a490ff9
file	history/states/172-Navarre.txt	f8ae4ec355ce888766dac00ba7c5f2c5	60a1302a
file	history/states/173-Granada.txt	4186b2ae862d325f8e334db80c177387	966b8943
file	history/states/174-Leon.txt	727d5f1309682d3b4ff5b7703040d1d7	7ea3731d
file	history/states/175-Ciudad Real.txt	217fbd1bddc0a0079edf22bd02987adb	67d38ebd
file	history/states/176-Burgos.txt	3b9e773c21a7c86858678871603f4a13	6a18295e
file	history/states/177-Balearic Islands.txt	3d622f2e379775bce5580d566a65caae	674eb3c8
file	history/states/178-Canary islands.txt	dd0d308149099c75095a8423f4536d5f	678afa2f
file	history/states/179-Beja.txt	344ecb5a34e2578a01ce7d7a66e33366	982ab02d
file	history/states/18-Champagne.txt	9f52b203272334a67503225ed046364b	70e02fbe
file	history/states/180-Porto.txt	4ceacf122ecadd194d5748edf7840591	7ff3f1a5
file	history/states/181-Guarda.txt	bc89202d55b9e0f68b4eafcc555679e8	897593d3
file	history/states/182-Crete.txt	08d13729e99c75946e5463cc603aa2c8	67ac6f08
file	history/states/183-Cyprus.txt	e8035f2844a194a47f7b2d228c4503b6	69c14593
file	history/states/184-Thrace.txt	550cd1ea68bffb03fca481ff82b3d815	61f49418
file	history/states/185-Epirus.txt	8b2a7795cd6635e290ce1ca2d33bc31d	8ab87bc3
file	history/states/186-Peloponnese.txt	dbc73ea935b68c42a50e293b7e12c4eb	74f99178
file	history/states/187-Aegean Islands.txt	eb4cd07c3538d9f7414f7fd8838e2896	748bdbfd
file	history/states/188-Memel.txt	e87ec8a0f4cde77649b0956e03bb66ed	7abe6200
file	history/states/189-Kaunas.txt	d2c8430a3a3fe95be688112c6f060084	73648b44
file	history/states/19-Aquitaine.txt	643de419f11afda4c6e210869cc5dac8	880e3f6c
file	history/states/190-Kurzeme.txt	007b76373fac0cc60d466da798c55355	7be4a1ce
file	history/states/191-Tartu.txt	c5896d5dacf81889e7968a1d107f8883	6440b360
file	history/states/192-Odessa.txt	82ea273fce26d4e61bf926b819103412	900d703b
file	history/states/193-Kiev.txt	4d95d2c683e7ceb5b7decf9051ea9bd0	649eb35d
file	history/states/194-Pinsk Marches.txt	4af8744b8c2021822f8e20ec04d929d8	5d3686fb
file	history/states/195-Leningrad Area.txt	4939845f8cfddece38a1cb353c5fa704	847123fe
file	history/states/196-Kherson.txt	265bc24c5e9a18fd9639b037a7a6aae7	7af72146
file	history/states/197-Mykolaiv.txt	5a30063256dd94d94a1fe02471ef860f	685dcb0c
file	history/states/198-Vinnytsia.txt	c4e938601cfc7e6b939dcaf38e7c7181	5c9b08cc
file	history/states/199-Khmelnytskyi.txt	2bbcd6a290f673a9d3dbb9cb2f0cc539	6130f1ce
file	history/states/2-Italy.txt	756741b0749b3e6b8e36dbc4f82e6f56	e205fa60
file	history/states/20-Franche-comte.txt	82ef1673d9ad43a9b32f3a168b595aba	98b1fddf
file	history/states/200-Rivne.txt	b81669d70b58bdb20d41100ed6c43d78	89d3fe66
file	history/states/201-Zhytomyr.txt	6f534de917fd897ce9c78d898f93ec7d	5efb061b
file	history/states/202-Western Kiev.txt	e64a0890371584fe373f18e0dcdff087	975fe368
file	history/states/203-Cherkasy.txt	14f5a5d119a44b2d3eeecb49cf4107a8	6767de75
file	history/states/204-Brest.txt	9360c1b8ce9d8fc3c4253eb8aa43da4b	75f7e0a0
file	history/states/205-Hrodna.txt	7ad0a5a4181d1a8f58989cac0c4249c2	5ad56858
file	history/states/206-Minsk.txt	d87aa043e316e1c0a0fe6dd8b53a58b8	7fadf0e6
file	history/states/207-Viciebsk.txt	a4bdbadf197a3ffc40a140e33a573489	5def5cf2
file	history/states/208-Pskov.txt	c4b184c19c07f06de48cdd862b94dcfa	5adbfb1b
file	history/states/209-Smolensk.txt	0778e668eb039ca448714fb3db47bbfd	5b2a35b5
file	history/states/21-Bouches-du-Rhone.txt	9d7e2ec80facb3a8323fba56010e81d6	c3ebbb05
file	history/states/210-Bryansk.txt	96c6a6342e6977f5e371d1dcae8e2ba8	57c2b93f
file	history/states/211-Burgas.txt	0698ed111fffbb44b3ebf1090ad852f0	962a0735
file	history/states/212-Plovdiv.txt	6b4c9cb9e263621dc3a252fc7eb963b4	9a9a6845
file	history/states/213-Murmansk.txt	e4292057028aad8fdffdcebb631cc952	9832cbda
file	history/states/214-Arkhangelsk.txt	d4f9dc1744e43aff3bf2c0fb5f1e62ff	7c591993
file	history/states/215-Eastern Karelia.txt	9d4544c627aba947e1be3d92c3776bd5	7d060598
file	history/states/216-Below Zero.txt	2c4a6b881aca8035dbb437e818e985be	90caa436
file	history/states/217-Stalingrad Area.txt	8e820953fc411a15b7be8de6547715aa	9b226a24
file	history/states/218-Rostov Area.txt	26086aa29db5acfad14d66e58f905934	7a090980
file	history/states/219-Moscow Area.txt	d5b5775885cc3ab475b3bdd93998e3b3	dc264c8c
file	history/states/22-Roussillion.txt	47dfcf7fade2a64480186457d185fd82	7b9957f9
file	history/states/220-Kursk Area.txt	172b4bd8843ba0b3f34d15745a549370	5a2f6041
file	history/states/221-Kharkov.txt	098416dbd805ec29dc222a9cf52de96f	856848de
file	history/states/222-Orel.txt	64b70f162292013be413e65221372a37	73cfa055
file	history/states/223-tula.txt	4e2034fd5e691a50f58e5d6d9b1e1816	786e20a2
file	history/states/224-Bryansk.txt	1328b37297f94b52bff51dce29f05e96	5d02cf59
file	history/states/225-Glukhov.txt	973a966a1451153c35ac9679941f2ad6	646e3d48
file	history/states/226-Nikopol.txt	e98eef560e9346d7b8b902cd449466e0	8082813b
file	history/states/227-Stalino.txt	83ccb504ce027ca1d24a88da21f7aa27	699255dd
file	history/states/228-Taganrog.txt	567cd8d40ff9950a5af620013bf00322	5ec0ba63
file	history/states/229-baku.txt	e7c20b8d0301022b3c528a4073d11394	91180772
file	history/states/23-Poitou.txt	d1cd2dd256091abf1624cce1ca184cc4	6c737d5d
file	history/states/230-Armenia.txt	a35c4fa91c44cd3352228f22aacc83fd	89fdf901
file	history/states/231-Georgia.txt	fe4a564a6524537a3f4a8e969d91f4db	9df69cbc
file	history/states/232-Grozny.txt	2a2bb865348c78d5467bc5c9c8b24262	8da6e2cf
file	history/states/233-Caucasus Mountains.txt	4504da8872253ff30ea7d3279678b1ce	69522e11
file	history/states/234-Krasodar.txt	86e97742b521f6f798aa9e4355d987b7	9a569b21
file	history/states/235-Stravropol.txt	ef7b11251a8394c879d998f9d4cf1525	6c4f3bab
file	history/states/236-Astrakhan.txt	cfe2f5665e3234672d52574e1b1c096d	5a069eae
file	history/states/237-Elista.txt	f6f088c2d0451e58f8515c878131f684	68373b47
file	history/states/238-volgodonsk.txt	a576f9b6d2e1ccbed13dec84ffbf1b99	704742fa
file	history/states/239-Saratov.txt	6dd9444ec838f4bfb0a7c9f5e898e771	684b33c9
file	history/states/24-Centre.txt	cae49648016666114612ba0adbfbaa18	74bccb4d
file	history/states/240-Voronezh.txt	51c0d2ccde92734ac7d9f52a97e92585	6a6ed763
file	history/states/241-Pochep.txt	52ff926ebb5b708f9c6cbac663ca6366	62e95e8f
file	history/states/242-Smolensk.txt	d9fbf44f486c1008af3e9d79cd1165b7	78c2b8c9
file	history/states/243-Roslavl.txt	43258d529199f0fe22c4a0cb17a017e0	55e218a9
file	history/states/244-Gatchina.txt	04fb52ee9e2d666f7f5561207f3b6e9c	69771704
file	history/states/245-Donetsk.txt	775e2d925a9f89ee62fd8ad7799d9c57	7891cb74
file	history/states/246-Rzhev.txt	d35fab2724a22244f406b1fc580c1b97	6afe587d
file	history/states/247-Tver.txt	41f82d94cca5d0c91ff0c4bd5fbf5b64	5d272a1f
file	history/states/248-Yaroslavl.txt	2d06beabcaec4a67e70052297d8ee90e	6d40d359
file	history/states/249-Kazan.txt	2903612bf0d2c3ffb1c863e666985855	88768942
file	history/states/25-Limousin.txt	289c9581f7ac393fde3c3eb0ff49dd90	6e4575e5
file	history/states/250-ulyanovsky.txt	72a2f43a30d32c249c06232b296286d0	6caf1132
file	history/states/251-Samara.txt	aa2b47cb883fb299c3d21a96eb6adf45	8b0fa529
file	history/states/252-Nizhny Novogrod.txt	1d10a4807051095db5b94d7442e04238	853b499f
file	history/states/253-Ivanovo.txt	11dcf773a64ad03346fc7dfdae03240e	66b4970c
file	history/states/254-Ryazan.txt	993e2ebfd1dc321d956fbe3cb9e3e671	6032978c
file	history/states/255-Penza.txt	4cd3bbdb7f0832344c8fa6a1f4a83370	65cdae6e
file	history/states/256-Cheboksary.txt	13391ceee4faa9c691537954b9b92eb8	6e98c4e9
file	history/states/257-Livny.txt	fff037ee6c1bcc4cd5173b0aed21be78	67c592dd
file	history/states/258-lipetsk.txt	d136d692c26ccc99dfee1463394ff7da	549528c4
file	history/states/259-Liski.txt	d95370d2c4c769b9af3e555194a46d05	5c8b0c80
file	history/states/26-Bourgogne.txt	588f23535650deac541859fbb1480f62	77010eb5
file	history/states/260-Borisoglbsk.txt	b6b8b768ee4e7f9b539d6341ee34a9a8	81d4c427
file	history/states/261-USA.txt	ffd1a297f51770d310e169e53eca1df8	bf516009
file	history/states/262-Torzhok.txt	f58f061348f592211889ad68bdf364a2	5b613e41
file	history/states/263-Veliky Novogrod.txt	2e6acff181eebf4cea5f036f85931bb9	597b8e55
file	history/states/264-Tikhvin.txt	83f46a5c35a793198c4565d55bac8494	6544f765
file	history/states/265-Mikhaylovka.txt	ea5f17e53a9e7f9fdd72a8148d28ce6d	5c8f7180
file	history/states/266-Persia.txt	9bcc68cefbfd0ec834362c3e02a5457b	af30929e
file	history/states/267-Afghanistan.txt	7a830995413c96b2faf0c8e859ecd459	6f918509
file	history/states/268-French Somaliland.txt	550a2c58109dce5a24632a361149dc8b	60c12e3a
file	history/states/269-British Somaliland.txt	c693651246313e9c0e36032621415265	618e022d
file	history/states/27-Champagne2.txt	e167586d375b1e5c5baffdab81f8838a	7f6ec5a7
file	history/states/270-Pitcarin Island.txt	891c09e0a5f21884883db5567ad4d7b6	4228b52e
file	history/states/271-ethiopia.txt	e732f6e2e6d611372ee4eecf585592d3	3b0ab26d
file	history/states/272-French Africa.txt	f2f8e541f7a82944ec8dc1892dd1c2d6	6470ba74
file	history/states/273-Italian Africa.txt	9df6e2b011743d2f0417f19b364ddf3e	6a22c699
file	history/states/274-British Africa.txt	46b2695682930ada7b860ff46418110a	87a4ac33
file	history/states/275-South Africa.txt	2984c1a1ea466cf1e79938291a4a1894	8931aa72
file	history/states/276-Canada.txt	a0df5ea6a7eb5de18abd8d5296779bed	ac2b0148
file	history/states/277-Mexico.txt	dc1f6797c865eee577ec2867805d0937	8f50207d
file	history/states/278-Argentina.txt	027b5758abd59f5109a0c0f7ca15be4f	a5b7411f
file	history/states/279-Chile.txt	3cc146a3c06e0d1fb8bdf879a5cba071	d51aba79
file	history/states/28-Alcase.txt	304779dbfdec7f39a31cd8a0b981e316	fefabc74
file	history/states/280-Brazil.txt	203e1c40ac38772a265edafb847d26c1	5bd5dfd1
file	history/states/281-India.txt	78f14ef7cfc5bbfe3a72487b8e89a7c7	4fefcfed
file	history/states/282-Japan.txt	167dec2f8fb8cac46bff9de7c1a1fa8d	dbed8c18
file	history/states/283-China.txt	517dab62d149ac02985a88889615fd20	0dee4ea7
file	history/states/284-New Zealand.txt	e2972283eb34dd326a06374d9069bcf1	8699f54d
file	history/states/285-Austraila.txt	9b74e7a37c570b5bfb118ecc4dc4e892	2dcff345
file	history/states/286-Indochina.txt	16e198861ba5c691ed2da9a5e9848c3b	947fe546
file	history/states/287-Sinkiang.txt	68647d3d0ba98508af6d82040296ed24	c318a331
file	history/states/288-Magwe.txt	c376e07c65de52542019b959c7a07436	71a756d2
file	history/states/289-Western Siam.txt	aed3acb0dbb42bccfa3b7cb8e64d0d4c	748ad41d
file	history/states/29-Pas de Calais.txt	8e4cd4cf26687a1397860a8eca73c59f	aa924eec
file	history/states/290-Spanish Africa.txt	6130ea656b66257a04b42dad677beccc	9539ea04
file	history/states/291-Iraq.txt	83d6e0ecd374620f0c972e6d3e5ce83d	90cf51dd
file	history/states/292-Saudi Arabia.txt	9d3ccdba39dbab923325987603f85cee	69c3caf8
file	history/states/293-Yemen.txt	f464769f88589ea4d6b0ce21db00c7b0	6c0ecaa9
file	history/states/294-Oman.txt	ea5cae9393e94031f18ce48362356d27	7099d7d1
file	history/states/295-Congo.txt	ecfdd9d67471c9a9f04e8584b4dd9ac1	d1eb2a7e
file	history/states/296-Portugal Africa.txt	ebee9d7e386a23e73f54c1e4f5264925	61c5fd00
file	history/states/297-Belgian Africa.txt	5d9b2bd6bc7c28fa14530abd435fca53	5fe2c7df
file	history/states/298-Liberia.txt	964c9d40d2585ce1f2b98581578fa1f5	69851fb9
